Z,h,K,T,persistence,biomass,stability,diversity
10.0,1.2,0.16681005372000587,288.15,0.9837999999999999,"[0.16527930897796989, 0.13520897935463316, 0.13520910133250882, 0.1636140207193219, 0.09445311920406085, 0.1632806363237514, 3.784757830194952e-7, 0.00017987895018551752, 0.0001851582267470713, 0.0008612057810772658, 7.200902876101307e-5, 8.547112810073681e-5, 0.02445564731820353, 0.1636299202406897, 3.653113180971959e-5, 2.341414776234326e-5, 0.03522153193929203, 0.16173340971452882, 0.03435048924255364, 7.645477589937545e-5]",-0.018516758499627948,0.7602346595659083
10.0,1.2,0.16681005372000587,293.15,0.95,"[0.09988661855521241, 0.09988660066621736, 0.09988660066677582, 0.09988661789693234, 0.1770541034690414, 0.09988661766792174, 0.0, 0.009721975372483734, 0.010001012583669288, 0.008985068700778916, 0.0003775051549444121, 0.0003332150878941559, 0.20301400218552157, 0.09988661712380799, 0.00012444280434029394, 0.00018645593772514875, 0.14789501739762034, 0.09988661543029988, 0.21823510897028933, 0.0003381438791441534]",-0.018283357383296932,0.8226826045685622
10.0,1.2,0.16681005372000587,298.15,0.95,"[0.12521104060813928, 0.12521100430593063, 0.1252110043097935, 0.12521103944604284, 0.0790651549974573, 0.12521103893473282, 0.0, 0.02108208412335157, 0.02159648576374438, 0.02290898120673359, 0.0013157856088448032, 0.0008391104543156844, 0.30179295832017944, 0.12521103632078476, 0.00012887151819473072, 0.002389897234121308, 0.17565433395018767, 0.12521103168621167, 0.248612695072543, 0.00042384275573966357]",-0.01482627747467976,0.8337835057049588
10.0,1.2,0.16681005372000587,303.15,0.95,"[0.13227546574943186, 0.13218603275130517, 0.13218603561556114, 0.13227451426235337, 0.08936110830453549, 0.13227376968544743, 0.0, 0.025037098054205852, 0.025503576672311668, 0.06483673772396517, 0.002239640159955776, 0.0010405620469494928, 0.2620192888133423, 0.13226840632384596, 9.10960123728934e-5, 0.028361863203509672, 0.1349644468547699, 0.13225691054758903, 0.15980790005988968, 0.0003821460186528546]",-0.01315594474639024,0.8737888331648171
10.0,1.2,0.2782559402207124,283.15,1.0,"[0.27825579122363375, 0.13439687038223527, 0.1347518660671208, 0.26347932408687424, 0.17318429949768568, 0.25470833094639284, 6.660580107394254e-6, 0.0006420657566209998, 0.00065969774893509, 0.01013127823419037, 0.00013696668523875894, 0.00015011193019318143, 0.08972829489490954, 0.2646515888593354, 8.71833322895696e-5, 3.531178183676851e-5, 0.11383153133419137, 0.2492149129193271, 0.10531055665157296, 0.00017924683274278178]",-0.012465446646508265,0.7842442794612726
10.0,1.2,0.2782559402207124,288.15,0.95,"[0.08136489566366702, 0.07618133036319076, 0.07618142378988897, 0.08077584475880671, 0.3032278721628475, 0.08065233344825529, 0.0, 0.0011343409808377894, 0.001164026373635326, 0.018007304084471966, 0.00013729374472053684, 0.0001336144223008392, 0.4091812732009503, 0.08106603209599755, 0.0001124042793669859, 4.8825701510269485e-5, 0.1962720289087977, 0.08083547800220728, 0.13236311367629616, 0.00025752431344485034]",-0.038665036295019474,0.7544079520570129
10.0,1.2,0.2782559402207124,293.15,0.95,"[0.14113070356017204, 0.1411291071839006, 0.1411291071866324, 0.14113053685366586, 0.032894357503362254, 0.1411305169787237, 0.0, 0.0027960870095492156, 0.0028651572816100726, 0.011343413425240957, 0.028849574164946743, 0.012113182502578172, 1.105447851517585, 0.14113063283046914, 0.00011897196627750138, 0.004304745501940126, 0.21984732939721197, 0.1411305815042993, 0.16907901938395478, 0.00031235036463599585]",-0.041063030756013905,0.6950980305741055
10.0,1.2,0.2782559402207124,298.15,0.95,"[0.15894696123610633, 0.15894696123609284, 0.15894696123609317, 0.15894696123610544, 0.11772245187242605, 0.1589469612361053, 0.0, 0.0017005499684279073, 0.0017192671297368758, 0.09937782883265255, 0.9930206212089502, 0.23051299867668465, 0.007520783328943131, 0.15894696123610572, 0.00018901084366093802, 0.4579186908212569, 0.11235631948649215, 0.1589469612361053, 0.15566846747205607, 0.0006351746188514244]",-0.020229114231381434,0.7998085969557371
10.0,1.2,0.2782559402207124,303.15,0.95,"[0.17161783852566354, 0.17161785735279594, 0.17161785735262194, 0.17161783919183085, 0.14585310226391224, 0.17161783934419803, 0.0, 0.0014106319340053337, 0.0014151824224247634, 0.14235406228350864, 1.237085512380261, 0.2215354631579797, 0.0005501287098253218, 0.17161783937422193, 0.0004927534848855275, 0.6950863401104374, 0.008002007834928744, 0.17161784011385975, 0.015204188818845311, 0.002438362491937334]",-0.017667958810084438,0.7324100077649951
10.0,1.2,0.4641588833612779,283.15,1.0,"[0.464158353406415, 0.16404543214294506, 0.16595808122903682, 0.4033500037721946, 0.17671127184850577, 0.34749575967533997, 6.3340614865957415e-6, 0.0006540112527153147, 0.0006698475512818997, 0.038015097061710496, 7.973408887572451e-5, 8.354052866337934e-5, 0.19278080541977818, 0.41039730031943933, 0.00012549821177354427, 2.307244826647145e-5, 0.2771070837983281, 0.371576368962961, 0.15985032562549734, 0.00024409953955423396]",-0.019056597376905387,0.7882627082416703
10.0,1.2,0.4641588833612779,288.15,0.95,"[0.10760038051663484, 0.08484751360928164, 0.08484826987859162, 0.104537244821769, 0.34685234892511185, 0.10293910295223774, 0.0, 0.0005375340175631663, 0.0005481269346111859, 0.051567941585863225, 3.3928246500597276e-5, 3.1599592859239586e-5, 0.48229825644837265, 0.10394047756485898, 0.0001594667516847348, 2.3122494897775585e-5, 0.6419935118576025, 0.10210186138694133, 0.28183298201685814, 0.00034354139064504463]",-0.08347266050839441,0.7340397374209119
10.0,1.2,0.4641588833612779,293.15,0.95,"[0.20697048584227726, 0.2069590112755638, 0.20695901131321856, 0.20696901404189721, 0.011790469570814841, 0.20696858511757077, 0.0, 0.0003918146508568919, 0.0003971516694642668, 0.008958458499304288, 0.1878199574024675, 0.048554504570562824, 0.4194933987987191, 0.2069690226677868, 0.00021849320392686695, 1.4380256811851702, 0.2630280656610183, 0.20696835825821985, 0.15073322652528237, 0.0005658719599740633]",-0.08191503168143267,0.7512677632677284
10.0,1.2,0.4641588833612779,298.15,0.95,"[0.20666111664895123, 0.20666111664886472, 0.2066611166488648, 0.20666111664893835, 0.07827825338979374, 0.2066611166489368, 0.0, 0.0001477432621290635, 0.00014830675033546307, 0.07698019969974154, 1.8257004655595004, 0.30745993190683846, 0.00012818992806180141, 0.20666111664894113, 0.0008242093759030411, 2.0777460439471334, 0.0007325593744163715, 0.20666111664893716, 0.0009965397757817416, 0.0030348867217182334]",-0.02721100848845882,0.6250209098021964
10.0,1.2,0.4641588833612779,303.15,0.95,"[0.24643208670062056, 0.2464320890679042, 0.2464320890679042, 0.2464320868872525, 0.03700786812282185, 0.24643208679836018, 0.0, 9.205295167090655e-6, 9.21103002118707e-6, 0.037005165661730156, 3.7367286303997256, 0.5104787106972043, 1.8455409159971228e-6, 0.24643208685989912, 0.0018288113951826848, 0.8535386800534203, 0.00035577954416564725, 0.2464320869899565, 0.0007447817520549925, 0.010047593332634974]",-0.013451998575738797,0.5720575166064474
10.0,1.2,0.7742636826811271,283.15,1.0,"[0.7742621812695303, 0.2014275288515034, 0.2079534008300774, 0.6454799788130637, 0.21385756424921065, 0.45512061812489873, 6.47379629622725e-6, 0.0004937758444671189, 0.00050367285486164, 0.06695395862051672, 4.138364032665512e-5, 4.08038109747997e-5, 0.1993552115872105, 0.5796123220787783, 0.0001399176892905304, 1.0780979237778665e-5, 0.5320551984977883, 0.46625338469504496, 0.3062583387390092, 0.0002207074135309997]",-0.016656079865640206,0.7787992964004534
10.0,1.2,0.7742636826811271,288.15,0.95,"[0.11931647763143269, 0.10591666103780056, 0.1059414671047188, 0.11803681341889889, 0.005734132510727722, 0.11605486006587003, 0.0, 0.00035221898146044705, 0.0003570112623754889, 0.003829781796555212, 0.0004120251666051314, 0.00025174857077388393, 0.7140948793175345, 0.11725818548513599, 0.00017922143799819186, 0.007574569250405391, 0.9692865094721405, 0.11560199114094351, 0.6487392658316405, 0.00033674089347145636]",-0.04552986153890728,0.6469121579478468
10.0,1.2,0.7742636826811271,293.15,0.95,"[0.1871701890115353, 0.1871608852085275, 0.1871608881828707, 0.1871693516804831, 0.10783098757859598, 0.1871684192302847, 0.0, 0.0004789045866407277, 0.0004819007870245444, 0.10171676853144926, 0.038073632099254615, 0.011352567946714753, 0.0031171619251744854, 0.187168956418015, 0.000637355853921773, 4.20005846297007, 0.0009321962324016787, 0.18716805454607857, 0.0012150419234187885, 0.001663771769426419]",-0.0417225480238464,0.41175662510488586
10.0,1.2,0.7742636826811271,298.15,0.95,"[0.2458204771033104, 0.2458204770901987, 0.24582047709019847, 0.24582047710215907, 0.07288856586552572, 0.24582047710136828, 0.0, 8.080134246307877e-5, 8.091022472131339e-5, 0.07276569113841551, 0.20477822858227085, 0.03929111549950772, 3.17818656283907e-5, 0.24582047710172852, 0.002734262788581827, 6.657893738846269, 5.15951189072092e-6, 0.2458204771006888, 8.689727248122003e-6, 0.010385131291515621]",-0.02829946282124341,0.3778879234853706
10.0,1.2,0.7742636826811271,303.15,0.85,"[0.2917523378630335, 0.2917523378631751, 0.2917523378631744, 0.2917523378630489, 0.030268957699950517, 0.2917523378630545, 0.0, 7.222527419815802e-6, 7.22379940618643e-6, 0.030268881667606863, 1.4226952137685276, 0.16428704224683732, 1.2993753957736685e-6, 0.29175233786305177, 0.015644921499243913, 7.497814281275226, 0.0, 0.291752337863062, 0.0, 0.096670525406552]",-0.01721009070485116,0.4719037656471266
10.0,1.2,1.2915496650148839,283.15,1.0,"[1.2915454201226855, 0.1921097393599277, 0.20484241170826167, 1.0132665516855632, 0.2557938251448316, 0.5901403153420646, 5.1155378839557054e-6, 0.0003735559470013605, 0.0003797820540793047, 0.09588224478795021, 2.280106006735784e-5, 2.1406155777731018e-5, 0.2593849501532578, 0.8283185576510134, 0.00012595761529426636, 4.579317409071632e-6, 0.6893992158904231, 0.5370333605386182, 0.46986782870195665, 0.00014672977385922256]",-0.016712659798120533,0.7583700162786948
10.0,1.2,1.2915496650148839,288.15,0.95,"[0.07292464359238637, 0.05546159950296992, 0.05551239579328009, 0.07102882300154248, 0.0021989357147801404, 0.06662428349502952, 0.0, 0.00018642726210224512, 0.00018830010452625383, 0.0017422835974455317, 0.0001495302707397634, 8.614326451086588e-5, 0.7875852216634702, 0.06953032610332434, 0.00013852677538576038, 0.006520049265759394, 1.2705282326619765, 0.06597481813214094, 0.9849757414943466, 0.0001898910487740964]",-0.06730599976757248,0.5435018813986444
10.0,1.2,1.2915496650148839,293.15,0.95,"[0.21301582329473567, 0.2129422650274177, 0.21294239135029044, 0.2130096308975549, 0.11134883748826171, 0.2129963977096598, 0.0, 0.0002675188502308417, 0.0002685298723485461, 0.10898819348546725, 0.010500966655101519, 0.003206539634305667, 0.0007010847375782787, 0.213005303510798, 0.0007462977305962056, 5.559530729534826, 0.00017579203554126503, 0.21299426206913671, 0.00025217926986643286, 0.0015769831038712557]",-0.03927623904208492,0.3646789534937242
10.0,1.2,1.2915496650148839,298.15,0.8881,"[0.2697224866247212, 0.2697224863454864, 0.2697224863455608, 0.2697224866018065, 0.030227678983754953, 0.2697224865621422, 0.0, 1.55952188781379e-5, 1.5603859731950246e-5, 0.030223825852359724, 0.06417855320591272, 0.012923954896754828, 4.558892156441433e-6, 0.26972248658834175, 0.004420122249649675, 9.569943159761651, 0.0, 0.26972248655300035, 8.106961793127607e-7, 0.014831132317671112]",-0.020706872279181346,0.29549335170847757
10.0,1.2,1.2915496650148839,303.15,0.8,"[0.31252361438942766, 0.3125236143890725, 0.31252361438907394, 0.3125236143894005, 0.01425786240054786, 0.31252361438935916, 0.0, 2.0514054989258432e-6, 2.051565559912803e-6, 0.014257860806705859, 0.3141468818842578, 0.037076867081235414, 0.0, 0.31252361438938175, 0.020533387241095415, 12.1110729133082, 0.0, 0.312523614389354, 0.0, 0.11219126218882171]",-0.012194293579292824,0.3212428552953477
10.0,1.2,2.154434690031884,283.15,1.0,"[2.1544225236162258, 0.2083839501955338, 0.23164779906378863, 1.4838912664801431, 0.22963923980111872, 0.7040346018422969, 3.983386595494328e-6, 0.00027092197913889825, 0.0002746572375439805, 0.1095945766957818, 1.2033512413783345e-5, 1.0906905222222039e-5, 0.330465612297217, 1.0948118712758323, 0.00013757802792161951, 2.1165149658525128e-6, 0.9122116186967347, 0.5312043335251955, 0.6152883645778546, 0.0001169816418940125]",-0.0171969254080194,0.7280718177478364
10.0,1.2,2.154434690031884,288.15,0.95,"[0.07070331416479236, 0.056300102931749016, 0.056480026656036866, 0.06902166171479995, 0.00017264437445096916, 0.06451595263879187, 0.0, 5.815164991296462e-5, 5.857963742728194e-5, 0.00015493303079722496, 0.0007522451923900427, 0.00032118855706006916, 0.36156344931172985, 0.06742743910939156, 0.0001406106677882304, 1.5868339698871836, 0.5118792817604493, 0.06326551385439672, 0.4368199326408211, 0.00014236934054556526]",-0.09542661921167443,0.5666491022040134
10.0,1.2,2.154434690031884,293.15,0.95,"[0.21705544374855396, 0.21677613641568663, 0.21677740793484293, 0.21702968149208135, 0.08628098056769841, 0.2169564527073409, 0.0, 0.00014815148751613424, 0.0001485107295423298, 0.08541118372587435, 0.005403650515772404, 0.0015581814799916556, 0.00024693438702797085, 0.2170068793563769, 0.0009170221933494725, 6.78684256747655, 5.619022081199686e-5, 0.21694273519388557, 8.372160078240327e-5, 0.0014369483792307039]",-0.04366965310717316,0.31834168157538584
10.0,1.2,2.154434690031884,298.15,0.85,"[0.2719844127201929, 0.27198440077301533, 0.2719844007836271, 0.27198441168903637, 0.014799946036267485, 0.27198440898605225, 0.0, 5.909084490383257e-6, 5.911100399268961e-6, 0.014799330531555483, 0.02230582191132464, 0.004367556379745334, 1.6684073320528846e-6, 0.27198441089796443, 0.004369025239499947, 11.233316377541216, 0.0, 0.27198440862126494, 0.0, 0.010784645060720096]",-0.019394425309419896,0.2592695103181015
10.0,1.2,2.154434690031884,303.15,0.7853,"[0.31771799469699297, 0.317717994613967, 0.3177179946139831, 0.31771799469002615, 0.008197295957002786, 0.31771799467441, 0.0, 8.031549164280397e-7, 8.031921781476502e-7, 0.00819729575764246, 0.11099953949250997, 0.013286609935087875, 0.0, 0.3177179946855727, 0.024042516480660147, 14.278455515691466, 0.0, 0.31771799467221296, 0.0, 0.10333010546488633]",-0.010028673046485153,0.2725298652320894
10.0,1.2,3.5938136638046276,283.15,0.9999499999999999,"[3.5937790956807865, 0.2429487592932795, 0.28140400159013396, 2.07139907616026, 0.22160116469323773, 0.8262988963130493, 3.0714760717540544e-6, 0.0001963211057535057, 0.0001985606472945137, 0.1181129872862656, 6.1327375420841466e-6, 5.437998944884329e-6, 0.4251445661171074, 1.3294526380683878, 0.00016626903020431388, 1.0913219507869474e-6, 1.1084834581580207, 0.43880750566077625, 0.7336132707917663, 0.00011354716574599484]",-0.01506712147077204,0.6891885523332705
10.0,1.2,3.5938136638046276,288.15,0.9,"[0.038980065617744655, 0.03284236400001575, 0.03303840712571124, 0.03811147778978973, 1.2576879132043113e-5, 0.03606867110666681, 0.0, 1.6847134830186915e-5, 1.6942495928997885e-5, 1.1959269026239538e-5, 0.014782186965478386, 0.003934997857838942, 0.7057800614404774, 0.03729902937702482, 0.00015752809180953132, 0.0, 1.2988927417025196, 0.03494331951978882, 0.9878613970337192, 0.00012436691222503243]",-0.05751169820455762,0.49835249425212913
10.0,1.2,3.5938136638046276,293.15,0.9,"[0.1711451541747645, 0.17058680547170715, 0.17059370105601296, 0.17108155439165013, 0.00042984505412849074, 0.17090420308403473, 0.0, 8.653191528107227e-6, 8.682199846555036e-6, 0.0004217310215983267, 0.991388506459111, 0.12467596807275882, 0.0856191786071941, 0.1710209943545852, 0.0001596416517813031, 0.0, 1.8478297549762646, 0.17083551000863936, 1.7483857334713226, 0.00015123238882018311]",-0.01984424727935437,0.6478596877736573
10.0,1.2,3.5938136638046276,298.15,0.8801,"[0.17869454385527522, 0.17869438888195624, 0.17869438961849415, 0.17869452840470587, 0.0001897599138553256, 0.17869448261993978, 0.0, 8.264161516912294e-7, 8.275828647280711e-7, 0.00018954755558098324, 0.8751374781970533, 0.09443105537153863, 0.0006204452838532799, 0.1786945143204735, 0.00013877889021906973, 0.0, 2.2896049673179437, 0.1786944707403517, 2.9327065475573333, 0.00016987317993559343]",-0.007443016994718706,0.5809595838510176
10.0,1.2,3.5938136638046276,303.15,0.7,"[0.3191841676922567, 0.31918416767465024, 0.319184167674674, 0.3191841676906766, 0.005918164821557089, 0.31918416768608576, 0.0, 0.0, 0.0, 0.00591816477162715, 0.07044608535589102, 0.008284981164597095, 0.0, 0.319184167689383, 0.031424227061917095, 15.42743316762433, 0.0, 0.3191841676852505, 0.0, 0.10077216994205153]",-0.009997438236368169,0.2657860959802037
10.0,1.2,5.99484250318941,283.15,0.95,"[0.19941485753447236, 0.038767575517639055, 0.044042525279366966, 0.13666128818493967, 0.2889718289904383, 0.07917857836346225, 1.845746500043932e-6, 0.0006257746751760998, 0.0006316266532619485, 0.19253991673277998, 1.71102295004868e-5, 1.2096823854613801e-5, 2.052119801525642, 0.10152185231082443, 0.00041128760191895677, 0.0, 2.9764959181273998, 0.042574547488892334, 2.153527915262898, 0.0002794492897783453]",-0.2970588786899217,0.5343779517976616
10.0,1.2,5.99484250318941,288.15,0.9,"[0.03022131738586093, 0.02631041925987642, 0.0265340094031746, 0.029523584730924552, 1.937412453899946e-6, 0.028203486009525686, 0.0, 5.400726561993233e-6, 5.424993917717545e-6, 1.8427177364861174e-6, 0.2981295128668875, 0.049876486090858936, 0.35934999132133266, 0.02891387441004943, 0.00018869012272608435, 0.0, 1.3083581687163324, 0.026976851653611442, 0.9497327579523978, 0.00012980998105693284]",-0.06345493620791745,0.5383342354602031
10.0,1.2,5.99484250318941,293.15,0.9,"[0.12634001635329256, 0.12601835989925397, 0.12602971653800804, 0.12629474461467582, 0.00015446455773518274, 0.12618979324070137, 0.0, 2.912123612283349e-6, 2.9196032786945283e-6, 0.00015267481707146934, 0.7848268221751274, 0.1012372231189634, 0.016430740035771593, 0.1262529879640502, 0.00022165841731732215, 0.0, 2.0890889821084135, 0.12611008716836375, 1.9571677229096116, 0.00017852716081444061]",-0.026047480706773856,0.5787231177507954
10.0,1.2,5.99484250318941,298.15,0.8,"[0.17915335502613694, 0.17915311983377485, 0.17915312383740345, 0.17915332579069948, 0.0001554165697943056, 0.17915324730724416, 0.0, 0.0, 0.0, 0.0001552904129285154, 0.6830323466147357, 0.07392960603853686, 0.0007857493637646278, 0.17915329881263584, 0.0001803370473878422, 0.0, 2.4298674436101577, 0.17915320506364796, 3.0604294502977187, 0.000174551223966667]",-0.005852900756531039,0.5845662942833997
10.0,1.2,5.99484250318941,303.15,0.8,"[0.20809975469416256, 0.20809975466956315, 0.20809975466969194, 0.20809975469152153, 9.834330961321255e-5, 0.20809975468363692, 0.0, 0.0, 0.0, 9.834179532921899e-5, 0.4370209716714257, 0.03684932724517912, 0.00021411360010134732, 0.20809975468917058, 0.0001141983868267067, 0.0, 2.5381797690144587, 0.20809975468073602, 4.830287797811011, 0.00014220511745902575]",-0.005906419309822103,0.5252236441754229
10.0,1.2,10.0,283.15,0.9216,"[0.007233614654050928, 0.003581239629712221, 0.003923323688726324, 0.005979835259190411, 0.000394938176263072, 0.004815535988164887, 4.055635069348118e-7, 0.0001421480070143207, 0.00014314470086791814, 0.0003590146018676296, 0.004525511958971198, 0.001456801422525542, 2.7216280382670432, 0.0051805487898881645, 0.0005138440068981783, 0.0, 3.4077140286921677, 0.003263467846619996, 2.441185645755101, 0.00032500698906989876]",-0.1518988731954655,0.38617967385357416
10.0,1.2,10.0,288.15,0.8,"[0.028989619335260963, 0.02601177930196441, 0.026289302123592862, 0.028289849071205662, 0.0, 0.02729017921541031, 0.0, 1.3680737852531648e-6, 1.3728280715986828e-6, 0.0, 0.7390408864511171, 0.10745685466602682, 0.01246882410011436, 0.027732721160593755, 0.00022597576316064376, 0.0, 1.372647586056087, 0.025861975162208575, 0.9615505802882912, 0.00014800094824766652]",-0.06598708110538025,0.5260263786931119
10.0,1.2,10.0,293.15,0.7799,"[0.1221208372349575, 0.12181502898059172, 0.12183261748379207, 0.12206659469567442, 0.0, 0.12196460187543795, 0.0, 8.505849995863484e-7, 8.523729717766216e-7, 0.0, 0.7697602697915895, 0.09648470080160805, 0.0024431101000468927, 0.12201934512106184, 0.0002697838846101802, 0.0, 2.1276300463721323, 0.121844558748659, 1.9280497673527162, 0.00020219179607125644]",-0.021868750025376943,0.5994156833408122
