Z,h,K,T,persistence,biomass,stability
100.0,1.2,0.1,298.15,0.65,"[0.0999999999999999, 0.09999999999954044, 0.09999999999954044, 0.09999999999954043, 0.0, 0.09997970310075972, 0.0, 0.0, 0.0, 0.0, 1.0887773999255624e-6, 2.6989020627228814e-6, 0.0, 0.09999998977706509, 0.0, 1.3714829700412195e-5, 3.431977002658567e-5, 0.09999998716177802, 6.6555093993346195e-6, 1.6871931528391596e-6]",-0.005986660753035681
100.0,1.2,0.1,303.15,0.35,"[0.10000000000000006, 0.10000000000000006, 0.10000000000000006, 0.1, 0.0, 0.09998315145143198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0999999999999535, 0.0, 0.0, 0.0, 0.0999999999999535, 0.0, 0.0]",-0.00011063094401404451
100.0,1.2,0.16681005372000587,283.15,0.95,"[0.1668100534387779, 0.16673399318480053, 0.16673401799499601, 0.16679709342107224, 0.0008071517944450803, 0.16675103237511604, 0.0, 0.000215699326559718, 0.0002339726424998093, 1.9451175073064946e-5, 0.00026384820452326785, 0.0002972763826060951, 0.00340388874672592, 0.16674655033919977, 0.00020302004281065822, 0.0001982368068804399, 0.04413063322801212, 0.16663628880241352, 0.05813109731367825, 0.0005655543391189234]",-0.003286784142065254
100.0,1.2,0.16681005372000587,288.15,0.9,"[0.16681005371396124, 0.16680863698176207, 0.16680863766677514, 0.1668088421655769, 3.4151996718493865e-6, 0.16666823400251618, 0.0, 1.5430786545634765e-5, 1.6802632537075713e-5, 0.0, 9.173641397160873e-5, 0.00012132218804149034, 0.00044632797230657325, 0.16679777341939583, 7.66961293510854e-5, 0.00013348403449475887, 0.01191260215822491, 0.16678384435680557, 0.010222384079444842, 0.00020542172869456482]",-0.004493281069042093
100.0,1.2,0.16681005372000587,293.15,0.75,"[0.16681005372000493, 0.1668100194558705, 0.16681001945598967, 0.16681001946947285, 0.0, 0.1667681773522224, 0.0, 0.0, 0.0, 0.0, 1.649347778971043e-5, 2.796591150688366e-5, 1.7563058422075785e-5, 0.16680903883200118, 1.4285442187255837e-5, 6.060504054360883e-5, 0.0013498726085505604, 0.16680843744671456, 0.0006115493702882131, 3.506995900893939e-5]",-0.004664755999148576
100.0,1.2,0.16681005372000587,298.15,0.65,"[0.16681005372000574, 0.1668100537135362, 0.1668100537135362, 0.1668100537135362, 0.0, 0.16670460487890484, 0.0, 0.0, 0.0, 0.0, 1.053932794577493e-6, 2.6011803529882194e-6, 0.0, 0.1668100325944594, 0.0, 1.322832093348332e-5, 3.828242119407084e-5, 0.16681002734119996, 7.322704783115581e-6, 1.7221176571429762e-6]",-0.00597418357088098
100.0,1.2,0.16681005372000587,303.15,0.35,"[0.1668100537200059, 0.1668100537200059, 0.1668100537200059, 0.1668100537200059, 0.0, 0.1667817220137206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1668100537198754, 0.0, 0.0, 0.0, 0.1668100537198752, 0.0, 0.0]",-0.00011035316483807858
100.0,1.2,0.2782559402207124,283.15,0.95,"[0.27825594004517307, 0.2691094160944315, 0.26910941617405704, 0.27820340630653134, 0.06696429564884865, 0.2780503901247633, 0.0, 0.00024565613826154053, 0.0002661266810040805, 0.00021220061043059792, 0.0002372856617606427, 0.00026417911246646156, 0.007588007275057437, 0.27812850032560993, 0.00019955896304304255, 0.00018117852255275418, 0.04761838238776294, 0.27790958936382026, 0.06274228474982031, 0.0005542367610860015]",-0.002624771549230971
100.0,1.2,0.2782559402207124,288.15,0.9,"[0.2782559402059955, 0.2780053589273928, 0.278005358996373, 0.2782513300601312, 0.0024561643487462557, 0.27817358796471114, 0.0, 1.9269429605650145e-5, 2.0960057653112606e-5, 0.0, 8.427907212732631e-5, 0.00011034940668078128, 0.0009332866883536448, 0.2782308648619209, 7.591492103845361e-5, 0.00012228630898885774, 0.013180673737190127, 0.278202301835893, 0.011348041380867287, 0.00020291741333719]",-0.0037991483513863298
100.0,1.2,0.2782559402207124,293.15,0.8,"[0.27825594022069855, 0.2782556230800619, 0.2782556230803193, 0.2782557894808114, 2.2495017455672653e-6, 0.27809688058842885, 0.0, 0.0, 0.0, 0.0, 1.5355313069737846e-5, 2.580502819955472e-5, 4.198996655334311e-5, 0.27825377579844324, 1.4401092278130595e-5, 5.601668070393156e-5, 0.0015605693839565794, 0.27825249845756395, 0.0007023520653120976, 3.539388501474753e-5]",-0.005313605464719763
100.0,1.2,0.2782559402207124,298.15,0.64995,"[0.27825594022071126, 0.27825594014646504, 0.2782559401464646, 0.2782559401464775, 0.0, 0.27814072572867293, 0.0, 0.0, 0.0, 0.0, 9.887699169631774e-7, 2.422487834839436e-6, 0.0, 0.27825589254455574, 0.0, 1.2362608160546909e-5, 4.686548552959915e-5, 0.278255880893574, 8.737598524598836e-6, 1.7886330259459272e-6]",-0.005399641625972677
100.0,1.2,0.2782559402207124,303.15,0.35,"[0.2782559402207118, 0.27825594022071254, 0.27825594022071254, 0.27825594022071254, 0.0, 0.27818570444961677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27825594021988437, 0.0, 0.0, 0.0, 0.27825594021988415, 0.0, 0.0]",-9.160993760980373e-5
100.0,1.2,0.4641588833612779,283.15,0.95,"[0.4641587716591546, 0.31814853067808935, 0.31814853067808935, 0.46117947898031425, 0.6142730800655054, 0.4585329256716508, 0.0, 0.00020133690100812863, 0.00021624841911223555, 0.009384132062194971, 0.00010142463662851105, 0.00010325862703076843, 0.2444080586583941, 0.46373869450778077, 0.0002516520510490194, 0.00014389977417439545, 0.08616400642731745, 0.4632568998220706, 0.07522853816921438, 0.0007384393346863045]",-0.0022925054522925795
100.0,1.2,0.4641588833612779,288.15,0.95,"[0.46415888325256144, 0.36180728699227444, 0.36180728699227444, 0.46286369826857415, 0.5883513453718482, 0.46227509872839523, 0.0, 2.098454759425816e-5, 2.266674265748403e-5, 0.00026557300156922187, 4.046587020643953e-5, 4.844508001927614e-5, 0.14730658452230994, 0.4640765043162859, 9.413486507803692e-5, 9.93848098416551e-5, 0.023642122725419677, 0.4640107779779561, 0.014150672048597324, 0.0002647753284575307]",-0.0034187477116404677
100.0,1.2,0.4641588833612779,293.15,0.8,"[0.46415888336126715, 0.41059247134997123, 0.41059247134997123, 0.4641215570914088, 0.4178199159844636, 0.46404268894402617, 0.0, 0.0, 0.0, 0.0, 1.1846031353705263e-5, 1.9243744669697944e-5, 0.005749871758378762, 0.4641533752753154, 1.5021074897185422e-5, 4.752645235728762e-5, 0.0021557661184218317, 0.4641502945894153, 0.000915806241703214, 3.7231034679603485e-5]",-0.003622111036978782
100.0,1.2,0.4641588833612779,298.15,0.7,"[0.46415888336127714, 0.46334494792770886, 0.46334494792770886, 0.46415886576636706, 0.008380670480549798, 0.4640911693140069, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0514319723672696e-6, 3.6258434052566297e-6, 0.4641587547516818, 0.0, 1.0797070110853099e-5, 6.865682849847446e-5, 0.4641587245098878, 1.2176416825397557e-5, 1.9205556801635236e-6]",-0.005978993790123024
100.0,1.2,0.4641588833612779,303.15,0.35,"[0.46415888336127764, 0.4641588833612726, 0.4641588833612726, 0.46415888336127736, 0.0, 0.46407970462955445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46415888335696415, 0.0, 0.0, 0.0, 0.4641588833569616, 0.0, 0.0]",-0.00011004676074938888
100.0,1.2,0.7742636826811271,283.15,0.95,"[0.7742635736305031, 0.39720700247957696, 0.39720700247957696, 0.760044828618226, 0.9040136298732521, 0.6911524578739345, 0.0, 5.263469496219402e-5, 5.529872335450727e-5, 0.15274805554688498, 1.0182629215476467e-5, 8.518053985609511e-6, 0.6268989401381608, 0.7687327947902539, 0.0004777091873033252, 4.4183134905134325e-5, 0.6089573573696455, 0.7662827153817362, 0.22869532044773225, 0.0016182644123653282]",-0.002301537152306068
100.0,1.2,0.7742636826811271,288.15,0.95,"[0.7742636822164249, 0.4515900895618625, 0.4515900895618624, 0.764125773503055, 1.0497041768104414, 0.746187430810273, 0.0, 3.956805599643915e-6, 4.145854605465479e-6, 0.05426199606881165, 1.3335615263098504e-6, 1.2080284572087114e-6, 0.6220657919652802, 0.7703964887963621, 0.00027732206605503296, 1.6736778924570718e-5, 0.5856615269814436, 0.76948961660089, 0.1285837254038838, 0.0010084297752738476]",-0.002785532594307828
100.0,1.2,0.7742636826811271,293.15,0.75,"[0.7742636825925411, 0.5171499420463523, 0.5171499420463523, 0.7665970321432494, 1.1196368467386375, 0.765973216004932, 0.0, 0.0, 0.0, 0.0034949646166502406, 0.0, 0.0, 0.6261960981198719, 0.7718355637335788, 0.00014041795605008341, 6.071834998026001e-6, 0.5278396386177537, 0.7716168566769316, 0.0357572788489557, 0.0005775040934161385]",-0.0013867109299341251
100.0,1.2,0.7742636826811271,298.15,0.75,"[0.7742636826811239, 0.592123139909282, 0.592123139909282, 0.7686570958715685, 1.0467002147109827, 0.7681569189702576, 0.0, 0.0, 0.0, 6.9044920762788206e-6, 0.0, 0.0, 0.6409700486019052, 0.7732428270052945, 6.0344065743703806e-5, 2.2259523734647927e-6, 0.30107198041004096, 0.7732403985334324, 0.0005625935383890896, 0.00031818333095013496]",-0.0025839761265232923
100.0,1.2,0.7742636826811271,303.15,0.6,"[0.7742636826811274, 0.6579318436619814, 0.6579318436619814, 0.770785430372155, 0.8812330408499193, 0.7705752682394131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5342921983146797, 0.7742566118513513, 2.0974148810884037e-6, 0.0, 0.0027873064583765097, 0.7742566152444834, 0.0, 1.1061346980959503e-5]",-0.0021132329613682567
100.0,1.2,1.2915496650148839,283.15,0.95,"[1.291549599042195, 0.45763619131104655, 0.4576361913110467, 1.2517212894636927, 1.1554742957564714, 0.8714867721204359, 0.0, 1.7552174370102423e-5, 1.81980919795427e-5, 0.4856245261639595, 2.4161012345062247e-6, 1.7533734948958443e-6, 0.9588824931457627, 1.2745927312213756, 0.0003044129650674986, 6.1007566219896e-6, 1.0352559765078826, 1.259078162202227, 0.7400865402823154, 0.0009369493754815945]",-0.0023681953699410453
100.0,1.2,1.2915496650148839,288.15,0.81735,"[1.2915492310813188, 0.5387436022496663, 0.5387436022496652, 1.2591555364302842, 1.4066435501837344, 0.999729897398818, 0.0, 1.1408148602982584e-6, 1.1762170733035023e-6, 0.447134889052126, 0.0, 0.0, 1.081782086429319, 1.2783453489831953, 0.00017123788001373726, 3.372330120577104e-7, 1.1365152883170766, 1.2657154512501418, 0.7321459218088804, 0.0005835210642326485]",-0.0015973737453573522
100.0,1.2,1.2915496650148839,293.15,0.7,"[1.290834260207083, 0.6239087342457409, 0.6239087342457409, 1.265839209245193, 1.6695808555843672, 1.1176401973219412, 0.0, 0.0, 0.0, 0.3426917870199614, 0.0, 0.0, 1.178221017093842, 1.2813788431612434, 9.73730459663312e-5, 0.0, 1.2001583946214387, 1.2739103934958549, 0.6643690696207601, 0.0003846784960735749]",-0.0003262124300711031
100.0,1.2,1.2915496650148839,298.15,0.7,"[1.2915706345482307, 0.7123297016068982, 0.7123297016068982, 1.27163500543035, 1.9240111180141388, 1.2139570145905123, 0.0, 0.0, 0.0, 0.17812435539892893, 0.0, 0.0, 1.2395000535567289, 1.2839142724892205, 5.005905858219645e-5, 0.0, 1.2226650116379887, 1.2794655845178833, 0.5364839540770389, 0.00023954910579333723]",-0.00036521764010755234
100.0,1.2,1.2915496650148839,303.15,0.7,"[1.2915496650148812, 0.8046495205731407, 0.8046495205731407, 1.2760895427700127, 2.1309974895006, 1.2687704170390846, 0.0, 0.0, 0.0, 0.03149323547285706, 0.0, 0.0, 1.2660998467959101, 1.2858647814786075, 1.9342863565926242e-5, 0.0, 1.223070073892866, 1.2835254765800121, 0.3787240675467938, 0.00011977288221099004]",-0.00039257605007250653
100.0,1.2,2.154434690031884,283.15,0.85,"[2.1544305302183226, 0.5196519520170839, 0.5196519520170839, 2.0552912956934075, 1.3158453710927558, 1.0355290626284246, 0.0, 7.739807013802233e-6, 7.962000753096568e-6, 0.759715121290245, 0.0, 0.0, 1.290060026886814, 2.1121958973327595, 0.00021996453054608635, 1.1778535924778828e-6, 1.422985701003571, 2.0609806492577674, 1.309291711831416, 0.0006165130184468451]",-0.0017081936939034395
100.0,1.2,2.154434690031884,288.15,0.7,"[2.154417072807683, 0.6239833548720555, 0.6239833548720555, 2.070263253183182, 1.6546465040076914, 1.2252769500117642, 0.0, 0.0, 0.0, 0.8433482001197602, 0.0, 0.0, 1.5311031256082772, 2.1191155166727604, 0.00015231348513090095, 0.0, 1.6547820122217725, 2.0757589810549137, 1.4460187402253608, 0.0004986754323091414]",-0.0002039918314702875
100.0,1.2,2.154434690031884,293.15,0.7,"[2.1544346070093585, 0.738804390254904, 0.738804390254904, 2.0833091468521157, 2.039579806504979, 1.4227985943628703, 0.0, 0.0, 0.0, 0.8779731841615976, 0.0, 0.0, 1.7768367856064637, 2.1251756378529687, 0.00012892365956600687, 0.0, 1.8782680671890046, 2.0925504065496874, 1.5550629501793987, 0.0004981581346402926]",-0.00012527795255961512
100.0,1.2,2.154434690031884,298.15,0.7,"[2.154434689502484, 0.8621332139427886, 0.8621332139427886, 2.0952130124929136, 2.4635329236193697, 1.6185405917918978, 0.0, 0.0, 0.0, 0.8389795245348866, 0.0, 0.0, 2.0114882647508545, 2.130637924319605, 0.00012161587005959807, 0.0, 2.073958136922742, 2.105318243285183, 1.6123675886221573, 0.0005376675406103093]",-5.530495549769778e-5
100.0,1.2,2.154434690031884,303.15,0.7,"[2.1544346900318154, 0.9917266623073814, 0.9917266623073814, 2.1053355291375415, 2.9133282068990463, 1.800989991795572, 0.0, 0.0, 0.0, 0.7070782139660371, 0.0, 0.0, 2.2180406248540403, 2.1354420402087277, 0.00011415413548791449, 0.0, 2.2243291410585373, 2.1173391949956617, 1.5954134062806227, 0.0005619895524335044]",-7.301119062560431e-5
100.0,1.2,3.5938136638046276,283.15,0.8,"[3.593808447427859, 0.5761690025999955, 0.5761690026001924, 3.3685601834074554, 1.4177274384702683, 1.183454280818967, 0.0, 4.140851940496803e-6, 4.238083065786289e-6, 0.9575956883451056, 0.0, 0.0, 1.601956252207911, 3.496381632234139, 0.00017472187855818207, 0.0, 1.79219398875241, 3.3558803746550843, 1.9585581149489755, 0.00042035034259333825]",-0.0012246441167767738
100.0,1.2,3.5938136638046276,288.15,0.7,"[3.5935822219443874, 0.700265163737613, 0.7002651637376139, 3.398048681789058, 1.822996583962739, 1.4264373932494832, 0.0, 0.0, 0.0, 1.1529119306445572, 0.0, 0.0, 1.9429598984549479, 3.510236522714444, 0.00015593039109784918, 0.0, 2.134456158269022, 3.3940513112378627, 2.217069684272753, 0.00045234450003341087]",-0.00010810828535263596
100.0,1.2,3.5938136638046276,293.15,0.7,"[3.5937942280176944, 0.8426260438940166, 0.8426260438940166, 3.4232254471874164, 2.3038486470871398, 1.69790743384916, 0.0, 0.0, 0.0, 1.3370354033474892, 0.0, 0.0, 2.327438818234961, 3.522136723408376, 0.00017396911111521734, 0.0, 2.5103307070659286, 3.4267883518381943, 2.4970877961229894, 0.0005910558977287862]",-2.5728563402302278e-5
100.0,1.2,3.5938136638046276,298.15,0.7,"[3.593798144938902, 1.002381272414347, 1.002381272414347, 3.446075257681319, 2.8622428296698836, 1.9912636314739647, 0.0, 0.0, 0.0, 1.4845714805722021, 0.0, 0.0, 2.744257762552715, 3.5328216327673863, 0.00020850350615193088, 0.0, 2.903166286058595, 3.4533023403324035, 2.77811233041984, 0.0007839439729321988]",-3.2369768008034814e-5
100.0,1.2,3.5938136638046276,303.15,0.7,"[3.5938136638046307, 1.1776650226299545, 1.1776650226299545, 3.467027318583336, 3.4961219436121267, 2.2964688988192012, 0.0, 0.0, 0.0, 1.5641628205527047, 0.0, 0.0, 3.1767777063224063, 3.541819129655951, 0.0002446917325134038, 0.0, 3.2906018345030708, 3.479358317752904, 3.032289176738301, 0.000986941636394233]",-5.5142015483072074e-5
100.0,1.2,5.99484250318941,283.15,0.8,"[5.994841420158892, 0.6348556723960022, 0.6348556724071831, 5.497372495791939, 1.4690575113611237, 1.333073497258113, 0.0, 2.361594172336408e-6, 2.4074749520203593e-6, 1.079551784134109, 0.0, 0.0, 1.945461497015512, 5.768739837173683, 0.0001468115921530274, 0.0, 2.200351998899951, 5.407250426798762, 2.822051477797801, 0.0002754684053205081]",-0.0011386285077253
100.0,1.2,5.99484250318941,288.15,0.7,"[5.99070202680034, 0.7740901505358107, 0.774090150535807, 5.554530637462224, 1.9208226293903576, 1.616180352520395, 0.0, 0.0, 0.0, 1.3615492909246227, 0.0, 0.0, 2.3643520452474194, 5.808626327173693, 0.00016261488208661097, 0.0, 2.6186832342079835, 5.5074854234840975, 3.1694044972123705, 0.000377343011397577]",-6.792916973082452e-5
100.0,1.2,5.99484250318941,293.15,0.7,"[5.989559377825391, 0.9385809085270665, 0.9385809085270665, 5.611934937812438, 2.4720491237025857, 1.9469017295696143, 0.0, 0.0, 0.0, 1.672039827185522, 0.0, 0.0, 2.8624028416220875, 5.8325929072549085, 0.00021061606890337902, 0.0, 3.110778700725023, 5.58527935965228, 3.5820040122251937, 0.0005834937382650855]",-2.6663777229718802e-5
100.0,1.2,5.99484250318941,298.15,0.7,"[5.992852750624044, 1.129736200446074, 1.129736200446074, 5.657319828571659, 3.133573250946856, 2.3247124022653507, 0.0, 0.0, 0.0, 1.9951301492511684, 0.0, 0.0, 3.4399084638233086, 5.85412414698093, 0.00027745960282124125, 0.0, 3.6702633289162163, 5.64760093841987, 4.054360870727707, 0.0008736254666471092]",-2.222100776298514e-5
100.0,1.2,5.99484250318941,303.15,0.7,"[5.99391080717721, 1.3478356162730947, 1.3478356162730947, 5.697947282422559, 3.9141244431851403, 2.7452649873051342, 0.0, 0.0, 0.0, 2.3057970956961085, 0.0, 0.0, 4.089963296021007, 5.872949633628703, 0.00035568981182035255, 0.0, 4.283358494803384, 5.699552825819617, 4.57068507311913, 0.001232580919903768]",-5.43940510971709e-5
100.0,1.2,10.0,283.15,0.8,"[9.999957787969652, 0.7077805148930394, 0.7077805150436606, 8.873594446857386, 1.4769761989418753, 1.511934603508424, 0.0, 1.3032418961449176e-6, 1.323701693234454e-6, 1.1369976288674204, 0.0, 0.0, 2.4042081279465846, 9.512309084596783, 0.00013739482051778367, 0.0, 2.73473010416316, 8.535685466994522, 4.0975641524219295, 0.00018219776548663162]",-0.0010733312131795871
100.0,1.2,10.0,288.15,0.7,"[9.999999442944441, 0.8586299554899016, 0.8586299554898995, 9.035398436954775, 1.9569415712114426, 1.8240281068154778, 0.0, 0.0, 0.0, 1.4772571802303158, 0.0, 0.0, 2.8869840272702127, 9.578953913315148, 0.00017470413217395478, 0.0, 3.1973251470849027, 8.809688065773805, 4.524101669609377, 0.0002960288252227028]",-2.486320878663613e-5
100.0,1.2,10.0,293.15,0.7,"[9.999999922255551, 1.0401369851780764, 1.0401369851780764, 9.15618418074012, 2.5552278937960193, 2.1977745850756096, 0.0, 0.0, 0.0, 1.8805372004079184, 0.0, 0.0, 3.477836156163558, 9.642770709007696, 0.00024115361849206616, 0.0, 3.7604549012088118, 9.013809257230808, 5.037877659561569, 0.0005103824713786746]",-2.900403622265555e-5
100.0,1.2,10.0,298.15,0.7,"[9.999953174203714, 1.2559128868106693, 1.2559128868106693, 9.255557521938876, 3.2894488288609787, 2.639381326310426, 0.0, 0.0, 0.0, 2.3421194950598903, 0.0, 0.0, 4.189272259023913, 9.690538414484434, 0.00033315180056984583, 0.0, 4.432709432748035, 9.17007522477939, 5.654943465385813, 0.0008442753488609176]",-2.1413123789897156e-5
100.0,1.2,10.0,303.15,0.7,"[9.997325140033665, 1.5092513761162267, 1.5092513761162267, 9.340120901432394, 4.178492353907956, 3.152749477086076, 0.0, 0.0, 0.0, 2.8511756104758796, 0.0, 0.0, 5.029810581872151, 9.7322472160183, 0.0004521845069965288, 0.0, 5.214649064718015, 9.293064543000169, 6.381864997576826, 0.0013214496096375572]",-5.999652242722218e-5
100.0,2.0,0.1,283.15,0.95,"[0.1000000033571853, 0.09999609933166455, 0.09999622944830835, 0.09999416783696852, 4.930673272211494e-6, 0.09991429446812626, 0.0, 0.0018213135388879878, 0.0018593400666346517, 4.056818772244924e-6, 0.011507926415724502, 0.014634340785642574, 0.010846292857118021, 0.09998688274229951, 0.0077786633761774086, 0.02078347330982089, 0.060296035991081874, 0.09998289547497359, 0.06215332702549341, 0.01723474433111927]",-0.003906517854448816
100.0,2.0,0.1,288.15,0.85,"[0.10000000001835221, 0.09999972749417903, 0.09999972843156656, 0.09999972259289672, 0.0, 0.0999715865089542, 0.0, 0.00010943343647275951, 0.00011237347931749715, 0.0, 0.0035892496885258883, 0.005348550317799249, 0.0011570227115933215, 0.09999869002272001, 0.002085113431420331, 0.010250526000159766, 0.013516187598243594, 0.09999759112103539, 0.010394134803728887, 0.0046770772317342255]",-0.003897612586179694
100.0,2.0,0.1,293.15,0.85,"[0.10000000000001877, 0.09999999448278411, 0.09999999448383208, 0.09999999447925945, 0.0, 0.09991955476695855, 0.0, 1.2628539359352359e-6, 1.30553114090361e-6, 0.0, 0.0005471211223318192, 0.0010383176775775195, 3.280609923497421e-5, 0.09999990974019209, 0.0002566390945979528, 0.0031054126087152554, 0.0012453776142942893, 0.09999987113382558, 0.0005744424556264172, 0.000551425551463144]",-0.006289225495870901
100.0,2.0,0.1,298.15,0.7,"[0.10000000000000013, 0.09999999999961115, 0.0999999999996111, 0.09999999999961105, 0.0, 0.09997901841322221, 0.0, 0.0, 0.0, 0.0, 2.853882267212094e-5, 7.800836901970511e-5, 0.0, 0.09999999830566839, 9.86939535752059e-6, 0.0004430656128698376, 2.968959430548224e-5, 0.09999999821912078, 6.0771451699148765e-6, 1.8430148417209266e-5]",-0.006552373085864876
100.0,2.0,0.1,303.15,0.45,"[0.0999999999999999, 0.0999999999999999, 0.0999999999999999, 0.0999999999999999, 0.0, 0.09997412044057688, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4483834680970013e-6, 0.0, 0.0999999999999941, 0.0, 2.0692405825151022e-5, 0.0, 0.0999999999999943, 0.0, 0.0]",-0.0033836232838644624
100.0,2.0,0.16681005372000587,283.15,0.95,"[0.16681002716264323, 0.16680242409725904, 0.1668026525693198, 0.16676628613326233, 1.2628847630688693e-5, 0.1667727374139637, 0.0, 0.001886108058989174, 0.001925198764489844, 6.3881473708169425e-6, 0.011458918238152255, 0.014555331254606481, 0.01178218685833401, 0.16665931984324783, 0.00783370944564581, 0.020700499157254557, 0.06121747571482438, 0.16676312450189837, 0.06300129865015816, 0.017315283802419618]",-0.0037845580090932716
100.0,2.0,0.16681005372000587,288.15,0.85,"[0.1668100536586208, 0.16680922490743896, 0.1668092262124219, 0.16680912132812906, 0.0, 0.1667717332755612, 0.0, 0.00011495571296669874, 0.0001180257982041737, 0.0, 0.003576970366603684, 0.005324802948315578, 0.001296935425679608, 0.16680632482624083, 0.0021032264287001623, 0.010212519101108907, 0.013798057791559635, 0.16680321999836564, 0.010591848514656275, 0.0047098343411269535]",-0.003871131295077384
100.0,2.0,0.16681005372000587,293.15,0.85,"[0.16681005371997504, 0.16681003587005028, 0.16681003587109142, 0.16681003582484222, 0.0, 0.16670035801700117, 0.0, 1.3496544345634997e-6, 1.3950435119205035e-6, 0.0, 0.0005456061893534536, 0.0010345088573016318, 3.822376506824688e-5, 0.16680979604362273, 0.00025943855908113904, 0.0030953107739792895, 0.0012803672762070667, 0.16680968542068136, 0.0005892938243961151, 0.0005570547178912699]",-0.006244629244385766
100.0,2.0,0.16681005372000587,298.15,0.7,"[0.16681005372000607, 0.16681005371976482, 0.16681005371976482, 0.1668100537197648, 0.0, 0.16680639987066573, 0.0, 0.0, 0.0, 0.0, 2.8472445377800007e-5, 7.776266567488299e-5, 0.0, 0.16681004884754785, 1.0004961724939724e-5, 0.0004418588729482995, 3.081154529005748e-5, 0.16681004858200024, 6.283585947841233e-6, 1.8692881782370767e-5]",-0.006544219515728406
100.0,2.0,0.16681005372000587,303.15,0.45,"[0.16681005372000599, 0.16681005372000599, 0.16681005372000599, 0.16681005372000599, 0.0, 0.16676509295865363, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4443588229570759e-6, 0.0, 0.1668100537199878, 0.0, 2.0647369596118627e-5, 0.0, 0.16681005371998875, 0.0, 0.0]",-0.0033787449826613216
100.0,2.0,0.2782559402207124,283.15,0.95,"[0.27825590828747754, 0.2782128478464959, 0.2782128535765349, 0.27820220178919564, 0.0001617647125014347, 0.27818856133434283, 0.0, 0.0020769447582687788, 0.0021191462477689544, 2.216781119777643e-5, 0.011327476123657127, 0.014343825506607974, 0.014807256717353013, 0.27812801086966354, 0.007987929723352636, 0.020490131532870357, 0.06387513891283765, 0.2781139715768148, 0.06537015528979592, 0.017558093796212048]",-0.00342516752906974
100.0,2.0,0.2782559402207124,288.15,0.85,"[0.2782559395390455, 0.27825285995217, 0.27825286026724805, 0.27793837233346286, 0.0, 0.27824943450003076, 0.0, 0.00013176266576073612, 0.00013522588651632337, 0.0, 0.0035439456382930345, 0.005261016208981718, 0.0017793251552382394, 0.27824482232262454, 0.0021540730638536162, 0.01011478956266227, 0.014618800398234936, 0.2782359142485224, 0.011150444974013024, 0.004805332440888053]",-0.0038118635070213632
100.0,2.0,0.2782559402207124,293.15,0.85,"[0.2782559402206367, 0.27825586446300454, 0.27825586446307726, 0.2782112486374729, 0.0, 0.2782556341937131, 0.0, 1.6233499657961994e-6, 1.6772363764867958e-6, 0.0, 0.0005415394467304234, 0.0010242951636587764, 5.8417837775034296e-5, 0.2782551698455711, 0.00026733826295543335, 0.0030690419631889047, 0.0013834771886260622, 0.27825483649462746, 0.0006318627189941005, 0.0005732613531846241]",-0.006148953243109713
100.0,2.0,0.2782559402207124,298.15,0.7,"[0.2782559402207123, 0.27825594020936234, 0.27825594020936234, 0.2781990484538951, 0.0, 0.2782559346524142, 0.0, 0.0, 0.0, 0.0, 2.8294488559961855e-5, 7.710468776590819e-5, 0.0, 0.27825592535341315, 1.0390213918171912e-5, 0.0004386867425347325, 3.416834845435282e-5, 0.2782559244113017, 6.886249509834676e-6, 1.9448543521495888e-5]",-0.006514894597057764
100.0,2.0,0.2782559402207124,303.15,0.45,"[0.27825594022071193, 0.27825594022071193, 0.27825594022071193, 0.2781964223985582, 0.0, 0.2782559402206928, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4335724003719497e-6, 0.0, 0.2782559402206473, 0.0, 2.0527894150801942e-5, 0.0, 0.2782559402206494, 0.0, 0.0]",-0.003402850129189148
100.0,2.0,0.4641588833612779,283.15,0.95,"[0.464158691488879, 0.4535640521642035, 0.45356437523264975, 0.4638988841018759, 0.07785409219828807, 0.46377880980742736, 0.0, 0.002686030801998635, 0.0027376508220383605, 0.0006242524147815807, 0.010911420009737074, 0.013680279301584487, 0.029427809986721894, 0.46369187886424756, 0.008490993308665993, 0.019928868276636365, 0.07244283215758805, 0.4637218276389392, 0.0724858050679076, 0.018402104908922204]",-0.0024927359190753456
100.0,2.0,0.4641588833612779,288.15,0.95,"[0.4641588812960044, 0.4638225936297107, 0.46382259432933864, 0.4639432040865056, 0.003148658056718653, 0.4641265356786102, 0.0, 0.00019143878968081254, 0.00019625326695337712, 2.506443134562607e-6, 0.003445180961671537, 0.00507151167750295, 0.004312636372086288, 0.4641233297836392, 0.002309075362662297, 0.009854212070489839, 0.01723439348824324, 0.46409386238562855, 0.012849594697376147, 0.005101558320243222]",-0.004473690101346272
